fips,county,state,state_code,male,female,median_age,population,female_percentage,lat,long
1001,Autauga County,Alabama,AL,26874,28326,37.8,55200,51.31521739,32.53492293,-86.64273014
1003,Baldwin County,Alabama,AL,101188,106919,42.8,208107,51.3769359,30.72747877,-87.72256353
1005,Barbour County,Alabama,AL,13697,12085,39.9,25782,46.87378791,31.86958144,-85.39320979
1007,Bibb County,Alabama,AL,12152,10375,39.9,22527,46.0558441,32.99862823,-87.12647507
1009,Blount County,Alabama,AL,28434,29211,40.8,57645,50.67395264,33.98086883,-86.5673804
1011,Bullock County,Alabama,AL,5663,4689,39.6,10352,45.29559505,32.10052546,-85.71567933
1013,Butler County,Alabama,AL,9368,10657,40.7,20025,53.2184769,31.75242916,-86.68027562
1015,Calhoun County,Alabama,AL,55315,59783,39.7,115098,51.94095466,33.77141566,-85.82603922
1017,Chambers County,Alabama,AL,16257,17569,43,33826,51.9393366,32.91434535,-85.39203022
1019,Cherokee County,Alabama,AL,12820,13033,45.9,25853,50.41194446,34.17590465,-85.60380096
1021,Chilton County,Alabama,AL,21672,22258,38.6,43930,50.66697018,32.84786731,-86.71879022
1023,Choctaw County,Alabama,AL,6253,6822,46.1,13075,52.17590822,32.01977172,-88.26317981
1025,Clarke County,Alabama,AL,11539,12848,42.3,24387,52.68380695,31.67667781,-87.83080862
1027,Clay County,Alabama,AL,6464,6914,43.7,13378,51.68186575,33.2690236,-85.86057902
1029,Cleburne County,Alabama,AL,7281,7657,42.5,14938,51.25853528,33.6745132,-85.51880933
1031,Coffee County,Alabama,AL,25314,25974,39.3,51288,50.64342536,31.40264942,-85.98815268
1033,Colbert County,Alabama,AL,26075,28420,42.7,54495,52.15157354,34.70047094,-87.80492781
1035,Conecuh County,Alabama,AL,6037,6477,44.8,12514,51.75803101,31.42923693,-86.99366151
1037,Coosa County,Alabama,AL,5501,5354,46.9,10855,49.32289268,32.93624304,-86.2476616
1039,Covington County,Alabama,AL,18172,19179,43.9,37351,51.34802281,31.24849145,-86.45126684
1041,Crenshaw County,Alabama,AL,6814,7051,41.5,13865,50.85467003,31.7315185,-86.31354751
1043,Cullman County,Alabama,AL,40560,41753,40.6,82313,50.72467289,34.13194523,-86.86757572
1045,Dale County,Alabama,AL,24234,25021,37.5,49255,50.79890366,31.43181019,-85.61100443
1047,Dallas County,Alabama,AL,18448,21581,39.5,40029,53.91341278,32.32597926,-87.106469
1049,DeKalb County,Alabama,AL,35304,35896,39.3,71200,50.41573034,34.45980033,-85.80410977
1051,Elmore County,Alabama,AL,39450,41762,38.6,81212,51.42343496,32.5966475,-86.14915716
1053,Escambia County,Alabama,AL,19067,18261,39.7,37328,48.92038148,31.12613475,-87.16158196
1055,Etowah County,Alabama,AL,49651,53288,41.3,102939,51.76658021,34.04525667,-86.03476333
1057,Fayette County,Alabama,AL,8170,8415,43.8,16585,50.73861923,33.72122226,-87.73885771
1059,Franklin County,Alabama,AL,15602,15940,37.6,31542,50.53579355,34.4416923,-87.84373463
1061,Geneva County,Alabama,AL,12971,13520,42.4,26491,51.03620097,31.09505485,-85.83909145
1063,Greene County,Alabama,AL,3950,4476,42.5,8426,53.12129124,32.85314776,-87.95220353
1065,Hale County,Alabama,AL,7019,7868,39.2,14887,52.85148116,32.76266346,-87.62914937
1067,Henry County,Alabama,AL,8232,8892,44.1,17124,51.92711983,31.5147053,-85.24141341
1069,Houston County,Alabama,AL,50029,54323,39.8,104352,52.05745937,31.15320088,-85.30247404
1071,Jackson County,Alabama,AL,25536,26558,43.3,52094,50.98091911,34.77945558,-85.99935398
1073,Jefferson County,Alabama,AL,312348,347544,37.7,659892,52.66680002,33.5543345,-86.89640831
1075,Lamar County,Alabama,AL,6800,7133,44.5,13933,51.19500467,33.77913539,-88.09695813
1077,Lauderdale County,Alabama,AL,44315,48270,41.4,92585,52.13587514,34.90140733,-87.65400965
1079,Lawrence County,Alabama,AL,16003,17168,42.2,33171,51.75605197,34.52167796,-87.31099056
1081,Lee County,Alabama,AL,78372,80915,31.4,159287,50.79824468,32.60113565,-85.35547859
1083,Limestone County,Alabama,AL,46427,46625,39.5,93052,50.10639212,34.81010128,-86.98140593
1085,Lowndes County,Alabama,AL,4830,5406,41.6,10236,52.81359906,32.1547457,-86.65010823
1087,Macon County,Alabama,AL,8790,10264,38,19054,53.86795424,32.38593866,-85.6926558
1089,Madison County,Alabama,AL,174665,182895,38.5,357560,51.1508558,34.76309047,-86.55022472
1091,Marengo County,Alabama,AL,9446,10092,42.7,19538,51.65318866,32.24766549,-87.78953082
1093,Marion County,Alabama,AL,14898,15067,44.3,29965,50.28199566,34.13655552,-87.88713525
1095,Marshall County,Alabama,AL,46977,48168,38.7,95145,50.6258868,34.3669525,-86.30662785
1097,Mobile County,Alabama,AL,197928,216731,37.6,414659,52.26728468,30.7872122,-88.20579886
1099,Monroe County,Alabama,AL,10230,11282,42.3,21512,52.44514689,31.57087542,-87.36543633
1101,Montgomery County,Alabama,AL,107354,119587,36.2,226941,52.69519391,32.2202638,-86.20761817
1103,Morgan County,Alabama,AL,58660,60462,40.4,119122,50.75636742,34.45346831,-86.85292483
1105,Perry County,Alabama,AL,4436,5050,37.7,9486,53.2363483,32.63846919,-87.29440144
1107,Pickens County,Alabama,AL,9708,10590,42.4,20298,52.17262785,33.28079282,-88.08875081
1109,Pike County,Alabama,AL,16027,17376,30.8,33403,52.01927971,31.80272314,-85.94091891
1111,Randolph County,Alabama,AL,10989,11585,42.7,22574,51.32010277,33.29378477,-85.45912879
1113,Russell County,Alabama,AL,28124,30089,35.9,58213,51.68776734,32.28839324,-85.18492487
1115,St. Clair County,Alabama,AL,43755,43551,40.3,87306,49.88316954,33.71571864,-86.31461907
1117,Shelby County,Alabama,AL,102478,108783,38.9,211261,51.49222999,33.2642776,-86.66066541
1119,Sumter County,Alabama,AL,6014,6971,35.8,12985,53.68502118,32.59105735,-88.19884604
1121,Talladega County,Alabama,AL,39156,41409,41.1,80565,51.39824986,33.38007938,-86.16588537
1123,Tallapoosa County,Alabama,AL,19517,21119,43.7,40636,51.97115858,32.86235062,-85.79750899
1125,Tuscaloosa County,Alabama,AL,99539,106674,32.7,206213,51.73000732,33.28956942,-87.52510915
1127,Walker County,Alabama,AL,31506,32987,42.4,64493,51.14818662,33.80331124,-87.29732387
1129,Washington County,Alabama,AL,8420,8223,43.6,16643,49.40815959,31.40762895,-88.20785731
