New_ID,date,year_month,byte_size,filetype,school_country,school_name,school_type,enrollment,first_subject_name,tag,page_count,hqd_score,is_mcq,top_keywords,language,course_id_,user_id_
7330,2017-10-21,2017-10,20017,docx,Switzerland,Business & Hotel Management School,HIGHER,15145.0,business,paper,6.0,0.96542,,1,english,6314,6360
7331,2016-10-09,2016-10,88478,pdf,China,City University of Hong Kong,HIGHER,18042.0,computer_science,assessment,4.0,0.92931,,1,english,6315,6361
7332,2016-12-06,2016-12,952638,pdf,United States,Columbia University,HIGHER,31664.0,information_systems,notes,4.0,,,0,,6316,6362
7333,2016-09-12,2016-09,30859,docx,United States,Monmouth University,HIGHER,7049.0,marketing,paper,4.0,0.96352,,0,english,6317,6363
7334,2017-08-07,2017-08,436488,docx,United States,West Port High School,HIGH,1773.0,economics,paper,2.0,0.93203,,0,english,6318,6364
7335,2017-05-01,2017-05,40740,pdf,United States,Rowan University,HIGHER,19833.0,psychology,paper,3.0,0.88336,,0,english,6319,6365
7336,2016-10-12,2016-10,259970,pdf,Canada,Simon Fraser University,HIGHER,34990.0,linguistics,assessment,4.0,0.86608,,1,english,6320,6366
7337,2016-10-25,2016-10,2168320,ppt,Australia,University of Melbourne,HIGHER,48088.0,accounting,paper,48.0,0.93964,,0,english,6321,6367
7338,2017-08-27,2017-08,1478656,ppt,China,Xiamen University,HIGHER,28133.0,electrical_engineering,notes,76.0,0.97733,,1,chinese,6322,6368
7339,2017-05-30,2017-05,45781,docx,Canada,Centennial College,HIGHER,26000.0,computer_science,assessment,4.0,0.95326,,1,english,6323,6369
7340,2018-02-27,2018-02,20623,docx,United States,College of Western Idaho,HIGHER,17302.0,psychology,paper,4.0,0.9569,,0,en,6324,6370
7341,2016-11-13,2016-11,25894,docx,United States,Union County College,HIGHER,13902.0,accounting,assessment,6.0,0.94053,,1,english,6325,6371
7342,2017-03-02,2017-03,13658,docx,United States,Saint Xavier University,HIGHER,4359.0,religion,paper,3.0,0.95959,,0,english,6326,6372
7343,2017-09-17,2017-09,148080,pdf,United States,Columbia University,HIGHER,31664.0,finance,assessment,20.0,0.91971,,1,english,6327,6373
7344,2017-10-30,2017-10,30720,doc,Canada,"Athabasca University, Athabasca",HIGHER,40722.0,biology,notes,3.0,0.96292,,0,english,6328,6374
7345,2018-01-01,2018-01,23040,doc,United States,Cornell University,HIGHER,22820.0,mathematics,assessment,1.0,0.88445,,0,english,6329,6375
7346,2017-11-28,2017-11,302446,docx,United States,Florida International University,HIGHER,68005.0,psychology,notes,7.0,0.95413,,1,english,6330,6376
7347,2018-02-17,2018-02,137588,docx,Mexico,ETAC University,HIGHER,15142.0,computer_science,paper,3.0,0.63473,,1,es,6331,6377
7348,2017-08-22,2017-08,26695,docx,Panama,Universidad Interamericana de Panamá,HIGHER,15577.0,arts_&_humanities,paper,4.0,0.96878,,0,spanish,6332,6378
7349,2017-12-08,2017-12,28005,docx,United States,Liberty University,HIGHER,79152.0,sociology,assessment,7.0,0.97928,,1,english,6333,6379
7350,2018-02-11,2018-02,44592,pptx,United States,Somerset Community College,HIGHER,8424.0,sociology,notes,5.0,0.91401,,0,english,6334,6380
7351,2017-03-15,2017-03,306998,pdf,Malaysia,"Tunku Abdul Rahman University College, Kuala Lumpur",HIGHER,20490.0,accounting,paper,6.0,0.93828,,0,english,6335,3989
7352,2017-07-13,2017-07,118232,docx,United States,Boston University,HIGHER,40807.0,english,paper,4.0,0.9703,,0,english,6336,6381
7353,2016-09-26,2016-09,4896314,pdf,United States,Temple University,HIGHER,43150.0,arts_&_humanities,paper,11.0,0.91465,,0,english,6337,6382
7354,2017-03-24,2017-03,308535,pdf,Australia,Queensland University of Technology,HIGHER,48503.0,business,assessment,4.0,0.92173,,1,english,6338,6383
7355,2016-10-20,2016-10,2549839,docx,United States,Northern Arizona University,HIGHER,34554.0,arts_&_humanities,paper,15.0,0.96404,,0,english,6339,6384
7356,2017-04-10,2017-04,21470,docx,United States,Grantham University,HIGHER,7752.0,management,paper,5.0,0.95934,,1,english,6340,6385
7357,2017-02-12,2017-02,3038208,ppt,United States,Stanford University,HIGHER,20727.0,computer_science,notes,63.0,0.95787,,1,english,6341,6386
7358,2017-02-12,2017-02,770492,pdf,United States,Stanford University,HIGHER,20727.0,computer_science,assessment,7.0,0.91839,,0,english,6342,6386
7359,2016-10-02,2016-10,28911584,pdf,Australia,Monash University,HIGHER,78257.0,statistics,notes,10.0,0.93669,,0,english,6343,6387
7360,2017-12-03,2017-12,14263,docx,United States,"Trinity High School, Louisville",HIGH,1381.0,history,paper,1.0,0.91919,,0,english,2983,6388
7361,2017-04-02,2017-04,97105,docx,United States,"New York City College of Technology, CUNY",HIGHER,20860.0,physics,assessment,6.0,0.95688,,0,english,6344,6389
7362,2016-12-09,2016-12,21313,pdf,Pakistan,"KMU Institute of Medical Sciences, Kohat",HIGHER,15232.0,communications,paper,4.0,0.8356,,1,english,6345,6390
7363,2017-08-17,2017-08,30720,doc,United Kingdom,University of Warwick,HIGHER,15998.0,mechanical_engineering,paper,5.0,0.9581,,1,english,6346,6391
7364,2017-10-14,2017-10,15168,docx,United States,Springfield College,HIGHER,3290.0,political_science,paper,2.0,0.96535,,0,english,6347,6392
7365,2017-02-23,2017-02,18054,docx,Kenya,University of Nairobi,HIGHER,98713.0,arts_&_humanities,paper,4.0,0.95993,,0,english,6348,6393
7366,2017-05-10,2017-05,57559,xlsx,United States,Amarillo College,HIGHER,13023.0,accounting,assessment,25.0,0.8729100000000001,,0,english,6349,6394
7367,2016-12-12,2016-12,15145,docx,United States,Webster University,HIGHER,2954.0,management,paper,2.0,0.96491,,1,english,6350,6395
7368,2016-10-14,2016-10,43690,xlsx,United States,Fashion Institute of Design & Merchandising,TRADE,3415.0,business,paper,1.0,0.8546799999999999,,0,english,6351,6396
7369,2017-10-09,2017-10,255185,pdf,United States,University of South Carolina,HIGHER,36813.0,mechanical_engineering,notes,2.0,0.94733,,0,english,6352,6397
7370,2016-10-28,2016-10,35569,docx,United States,"DeVry University, Chicago",HIGHER,17936.0,information_systems,paper,3.0,0.8468200000000001,,1,english,6353,6398
7371,2017-10-19,2017-10,3368200,pdf,Malaysia,Monash University,HIGHER,78257.0,chemistry,notes,4.0,0.9665,,1,english,6354,6399
7372,2017-12-19,2017-12,76491,pdf,Canada,Westmount Secondary School,HIGH,1540.0,mathematics,assessment,3.0,0.97385,,1,english,6355,6400
7373,2018-03-17,2018-03,32233,docx,United States,Stony Brook University,HIGHER,29798.0,mechanical_engineering,assessment,4.0,0.96372,,0,en,6356,6401
7374,2018-01-14,2018-01,296760,docx,United States,University of Phoenix,HIGHER,212044.0,health_science,paper,2.0,0.82896,,0,english,6357,6402
7375,2017-02-18,2017-02,13518947,pdf,United States,Daytona State College,HIGHER,20168.0,information_systems,notes,16.0,,,0,,6358,6403
7376,2016-06-29,2016-06,29642,JPG,United States,North Carolina State University,HIGHER,38431.0,biology,paper,1.0,0.58124,,0,,6359,6404
7377,2016-12-01,2016-12,603040,docx,United States,High Point University,HIGHER,4407.0,marketing,paper,3.0,0.96119,,0,english,6360,6405
7378,2016-08-22,2016-08,13084,docx,Kenya,Moi University,HIGHER,52815.0,mechanical_engineering,notes,2.0,0.91086,,0,english,6361,6406
7379,2017-08-15,2017-08,3971316,pdf,United States,University of Alabama,HIGHER,41834.0,management,paper,16.0,0.92011,,0,english,6362,6407
7380,2017-12-04,2017-12,8262,docx,United States,Hero High School ,HIGH,1240.0,english,paper,3.0,0.97939,,0,english,6363,6408
7381,2017-04-15,2017-04,461776,html,United States,Alsea High School,HIGH,61.0,business,paper,11.0,0.59153,,1,english,6364,6409
7382,2017-02-24,2017-02,24576,doc,United States,Curry College,HIGHER,4700.0,biology,assessment,1.0,0.70476,,1,english,6365,6410
7383,2016-11-28,2016-11,61991,pdf,United States,Ohio State University,HIGHER,64723.0,statistics,assessment,1.0,0.81057,,0,english,6366,6411
7384,2018-02-07,2018-02,46875,docx,United States,"University of California, Los Angeles",HIGHER,46298.0,electrical_engineering,paper,1.0,0.8373700000000001,,0,english,6367,6412
7385,2016-12-09,2016-12,837919,pdf,United States,Purdue University,HIGHER,44190.0,mechanical_engineering,assessment,25.0,0.94475,,0,english,6368,6413
7386,2017-04-18,2017-04,49402,docx,United States,Houston Community College,HIGHER,69293.0,computer_science,paper,2.0,0.90457,,0,english,6369,6414
7387,2016-11-07,2016-11,67584,doc,China,Zhejiang University,HIGHER,54641.0,computer_science,notes,3.0,0.96388,,0,chinese,6370,6415
7388,2017-02-22,2017-02,16610,xlsx,United States,Mount St. Mary's College,HIGHER,2830.0,economics,assessment,3.0,0.94139,,1,english,6371,6416
7389,2016-10-23,2016-10,17733,docx,U.S. Virgin Islands,Virgin Islands,HIGHER,2138.0,electrical_engineering,assessment,2.0,0.9667,,0,english,6372,3577
7390,2017-10-12,2017-10,2369536,ppt,Mexico,Universidad Nacional Autónoma de México,HIGHER,342542.0,arts_&_humanities,paper,101.0,0.9749,,0,spanish,6373,6417
7391,2016-09-11,2016-09,15244,docx,United States,Rasmussen College,HIGHER,15254.0,mathematics,assessment,1.0,0.88015,,0,english,6374,6418
7392,2017-03-10,2017-03,1426949,pdf,Colombia,Pedagogical and Technological University of Colombia,HIGHER,28000.0,geology,paper,71.0,0.73387,,1,english,6375,6419
7393,2016-12-09,2016-12,1025702,pdf,United States,"University of California, Los Angeles",HIGHER,46298.0,aerospace_engineering,notes,16.0,0.95445,,0,english,6376,6420
7394,2018-01-20,2018-01,20177,docx,Canada,University of Toronto,HIGHER,91286.0,geography,notes,4.0,0.95904,,0,english,6377,6421
7395,2018-02-26,2018-02,8819,docx,United States,Belleville High School-west,HIGH,2317.0,history,paper,3.0,0.95318,,0,en,6378,6422
7396,2017-01-09,2017-01,3375808,pdf,Canada,University of Saskatchewan,HIGHER,20957.0,finance,assessment,13.0,0.93645,,1,english,6379,6423
7397,2016-11-17,2016-11,193003,pdf,Pakistan,University of Karachi,HIGHER,25000.0,anthropology,paper,4.0,0.87961,,1,english,6380,6424
7398,2016-10-31,2016-10,128698,docx,United States,Iowa State University,HIGHER,39729.0,arts_&_humanities,assessment,2.0,0.95346,,1,english,6381,6425
7399,2016-06-11,2016-06,5374165,pdf,Australia,Royal Melbourne Institute of Technology,HIGHER,84267.0,finance,assessment,105.0,0.9522,,0,english,6382,6426
7400,2016-06-16,2016-06,14698,docx,United States,Metropolitan State University Of Denver,HIGHER,25082.0,health_science,paper,2.0,0.8148,,1,english,6383,6427
7401,2017-04-29,2017-04,113532,docx,United States,"University of California, Los Angeles",HIGHER,46298.0,biology,assessment,6.0,0.97323,,1,english,6384,6428
7402,2016-10-25,2016-10,655311,pdf,Fiji,"University of the South Pacific, Fiji",HIGHER,17494.0,communications,paper,4.0,0.83329,,1,english,6385,6429
7403,2017-03-20,2017-03,119255,pdf,Turkey,Bilkent University,HIGHER,13000.0,electrical_engineering,notes,1.0,0.91227,,0,turkish,6386,6430
7404,2017-10-23,2017-10,15022643,pdf,United States,University Of Chicago,HIGHER,18141.0,health_science,paper,49.0,0.8551200000000001,,1,english,6387,6431
7405,2018-02-01,2018-02,1235938,pdf,United States,Purdue University,HIGHER,44190.0,computer_science,assessment,26.0,0.96972,,0,english,6388,6432
7406,2017-12-02,2017-12,179677,pdf,United States,University of Utah,HIGHER,37585.0,chemistry,assessment,2.0,0.83799,,1,english,6389,6433
7407,2016-09-03,2016-09,1189488,pptx,Philippines,Philippine Normal University,HIGHER,10000.0,electrical_engineering,paper,9.0,0.94574,,0,english,6390,6434
7408,2016-07-29,2016-07,135809,pdf,Colombia,Universidad Industrial de Santander,HIGHER,22000.0,mathematics,assessment,2.0,0.93717,,0,spanish,6391,6435
7409,2017-12-27,2017-12,49152,doc,United States,Ashford University,HIGHER,30000.0,business,paper,2.0,0.42832,,0,english,4882,6436
7410,2016-12-12,2016-12,1768864,pdf,India,Narayana Engineering College,HIGHER,15186.0,mechanical_engineering,paper,8.0,0.8600700000000001,,0,english,6392,6437
7411,2017-10-21,2017-10,30720,doc,United States,Ashford University,HIGHER,30000.0,english,paper,6.0,0.9601,,0,english,6393,6438
7412,2017-02-14,2017-02,14752,docx,Malaysia,German-Malaysian Institute,HIGHER,15665.0,economics,assessment,2.0,0.86014,,1,english,1268,1272
7413,2016-11-02,2016-11,1278186,pdf,Canada,Western University,HIGHER,30693.0,industrial_engineering,assessment,110.0,0.83001,,0,english,6394,6439
7414,2017-04-09,2017-04,503264,docx,Canada,Ryerson University,HIGHER,36347.0,business,paper,6.0,0.96453,,1,english,6395,6440
7415,2017-04-02,2017-04,14504,docx,United States,University of Phoenix,HIGHER,212044.0,statistics,assessment,2.0,0.95675,,1,english,6396,6441
7416,2017-03-04,2017-03,14486,docx,United States,Keystone National High School,HIGH,810.0,arts_&_humanities,paper,1.0,0.93608,,0,english,6397,6442
7417,2017-12-04,2017-12,51961,pdf,United States,Western Connecticut State University,HIGHER,6853.0,economics,assessment,1.0,0.86361,,1,english,6398,6443
7418,2017-04-19,2017-04,70495,docx,United States,Ashford University,HIGHER,30000.0,economics,assessment,3.0,0.9635,,1,english,6399,6444
7419,2017-10-04,2017-10,17364,docx,United States,Southern Connecticut State University,HIGHER,11978.0,political_science,paper,3.0,0.96866,,0,english,6400,6445
7420,2016-11-27,2016-11,606853,pptx,United States,Massachusetts Institute of Technology,HIGHER,12144.0,information_systems,paper,46.0,0.95415,,0,english,6401,6446
7421,2018-02-25,2018-02,496584,docx,United States,Strayer University,HIGHER,52253.0,management,assessment,6.0,0.97524,,1,en,6402,6447
7422,2016-06-19,2016-06,20455,docx,United States,Purdue University,HIGHER,44190.0,accounting,assessment,4.0,0.94142,,0,english,6403,6448
7423,2017-08-08,2017-08,733696,doc,United States,Western Governors University,HIGHER,110534.0,management,paper,7.0,0.96991,,1,english,6404,6449
7424,2017-01-18,2017-01,946363,pdf,Australia,The University of Sydney,HIGHER,59129.0,information_systems,notes,7.0,,,0,,6405,6450
7425,2017-10-25,2017-10,14683,docx,Canada,Mount Royal University,HIGHER,14258.0,business,paper,1.0,0.95311,,1,english,6406,6451
7426,2017-07-16,2017-07,427114,pdf,Indonesia,Universitas Pelita Harapan,HIGHER,15468.0,business,assessment,26.0,0.8686,1.0,1,english,6407,6452
7427,2017-04-25,2017-04,197252,pdf,Canada,Concordia University,HIGHER,5874.0,english,assessment,1.0,0.78732,,0,,6408,6453
7428,2016-10-30,2016-10,182920,pdf,United States,University of Florida,HIGHER,52218.0,geography,notes,2.0,0.82027,,0,english,6409,6454
7429,2017-03-13,2017-03,5196288,ppt,United States,University of Phoenix,HIGHER,212044.0,chemistry,notes,49.0,0.95651,,0,english,6410,6455
7430,2018-01-16,2018-01,601226,docx,Mexico,Universidad UTEL,HIGHER,17525.0,arts_&_humanities,paper,6.0,0.97294,,0,spanish,6411,6456
7431,2017-06-14,2017-06,439296,ppt,Canada,University of Waterloo,HIGHER,36670.0,chemistry,assessment,15.0,0.9435,,0,english,6412,6457
7432,2017-07-27,2017-07,317239,pdf,Pakistan,"Govt. Faridia College, Pakpattan",HIGHER,15863.0,management,assessment,31.0,0.91002,,1,english,6413,6458
7433,2017-02-07,2017-02,14655,docx,United States,"University of Texas, Rio Grande Valley",HIGHER,24142.0,biology,assessment,4.0,0.81834,,1,english,6414,6459
7434,2016-10-21,2016-10,23561,docx,United States,"Strayer University, Memphis",TRADE,3626.0,law,assessment,6.0,0.9821,,1,english,6415,6460
7435,2018-01-06,2018-01,2622139,pdf,Pakistan,"Pakistan Institute of Engineering & Applied Sciences, Islamabad",HIGHER,1100.0,business,paper,6.0,0.86282,,0,english,6416,6461
7436,2017-09-19,2017-09,390382,docx,United States,"University of California, Riverside",HIGHER,24371.0,mechanical_engineering,assessment,6.0,0.9724,,0,latin,6417,2399
7437,2017-07-07,2017-07,5067988,docx,United States,Lee University,HIGHER,6059.0,communications,paper,14.0,0.94029,,0,english,6418,6462
7438,2017-07-06,2017-07,65536,doc,Kenya,Jomo Kenyatta University of Agriculture and Technology,HIGHER,22000.0,health_science,paper,9.0,0.96204,,1,english,2942,6463
7439,2016-11-11,2016-11,27620,docx,United States,Friends University,HIGHER,2419.0,marketing,paper,5.0,0.96188,,0,english,6419,6464
7440,2017-03-01,2017-03,786432,doc,United States,Binghamton University,HIGHER,18758.0,history,syllabi,7.0,0.95802,,0,english,6420,6465
7441,2017-02-22,2017-02,54784,doc,United States,Luna Community College,HIGHER,2208.0,biology,assessment,4.0,0.95497,,0,english,6421,6466
7442,2017-09-11,2017-09,799559,docx,United States,National University College,HIGHER,5000.0,medicine,paper,14.0,0.96686,,0,spanish,6422,6467
7443,2017-10-12,2017-10,101335,docx,United States,"University of California, Irvine",HIGHER,34754.0,computer_science,paper,2.0,0.95176,,0,english,6423,6468
7444,2017-03-19,2017-03,23672,docx,United States,Northcentral University,TRADE,89.0,psychology,paper,4.0,0.9694,,0,english,6424,6469
7445,2017-03-28,2017-03,969984,pptx,Egypt,Zagazig University,HIGHER,170657.0,information_systems,paper,10.0,0.91397,,0,arabic,6425,6470
7446,2017-10-21,2017-10,690302,docx,Australia,Queensland University of Technology,HIGHER,48503.0,information_systems,assessment,17.0,0.93428,,1,english,6426,6471
7447,2017-10-04,2017-10,165287,pdf,United States,Georgia Institute Of Technology,HIGHER,31513.0,finance,notes,6.0,0.94671,,0,english,6427,6472
7448,2017-02-07,2017-02,12590,docx,United States,Anne Arundel Community College,HIGHER,19908.0,communications,paper,2.0,0.95054,,1,english,6428,6473
7449,2017-08-31,2017-08,15240,docx,United States,Binghamton University,HIGHER,18758.0,chemistry,assessment,9.0,0.95452,1.0,0,english,6429,6474
7450,2017-11-14,2017-11,38263,docx,United States,Embry-Riddle Aeronautical University,HIGHER,6481.0,management,paper,4.0,0.94364,,1,english,6430,6475
7451,2017-07-02,2017-07,721211,pptx,India,Jaipur National University,HIGHER,55000.0,finance,assessment,179.0,0.85926,,1,english,6431,6476
7452,2016-12-29,2016-12,99781,pdf,United States,DePaul University,HIGHER,27651.0,computer_science,assessment,2.0,0.97874,,1,english,6432,6477
7453,2016-11-24,2016-11,935512,pdf,United States,Georgia Institute Of Technology,HIGHER,31513.0,mechanical_engineering,assessment,2.0,0.94361,,1,english,6433,6478
7454,2017-12-12,2017-12,2114809,docx,United States,Miami Dade Online Academy,HIGH,1353.0,chemistry,assessment,10.0,0.95498,,0,english,6434,6479
7455,2017-09-26,2017-09,14353,docx,United States,Grand Canyon University,HIGHER,83284.0,health_science,paper,1.0,0.94702,,0,english,6435,6480
7456,2018-02-25,2018-02,17787,docx,Hong Kong,The Chinese University of Hong Kong,HIGHER,20608.0,management,paper,2.0,0.95235,,1,en,6436,6481
7457,2018-03-23,2018-03,3827,pdf,missing,No School,HIGHER,,nursing,paper,4.0,0.93985,,0,en,330,6482
7458,2016-10-25,2016-10,87794,pptx,United States,Capella University,HIGHER,37708.0,psychology,paper,1.0,0.68701,,0,english,6437,6483
7459,2017-07-01,2017-07,111788,pdf,United States,"University of California, Santa Barbara",HIGHER,25833.0,psychology,notes,20.0,0.90036,,1,english,6438,6484
7460,2017-05-21,2017-05,124345,pdf,China,HKU,HIGHER,29791.0,english,paper,5.0,0.87529,,0,,6439,6485
7461,2017-01-26,2017-01,25045,docx,Kenya,Kenyatta University,HIGHER,71000.0,sociology,paper,7.0,0.96344,,1,english,6440,2744
7462,2017-05-02,2017-05,2015262,missing,United States,University of Southern California,HIGHER,48866.0,chemistry,assessment,42.0,0.91771,,1,english,6441,6486
7463,2017-11-14,2017-11,15917,docx,United States,Tulane University,HIGHER,14066.0,biology,paper,2.0,0.95229,,0,english,6442,6487
7464,2017-08-22,2017-08,494079,docx,Germany,EBC University Stuttgart,HIGHER,16853.0,computer_science,notes,6.0,0.88936,,0,spanish,6443,6488
7465,2016-09-30,2016-09,14730,docx,Canada,Centennial College,HIGHER,26000.0,psychology,paper,3.0,0.93473,,1,english,6444,6489
7466,2017-03-30,2017-03,837888,pdf,United States,"The University of Oklahoma, Norman",HIGHER,32274.0,chemistry,assessment,2.0,0.93925,,1,english,6445,6490
7467,2016-09-08,2016-09,12601,docx,United States,University of Phoenix,HIGHER,212044.0,electrical_engineering,paper,2.0,0.966,,0,turkish,6446,6491
7468,2017-04-02,2017-04,172238,pdf,United States,"University of Illinois, Urbana Champaign",HIGHER,50885.0,computer_science,assessment,4.0,0.9404,,0,english,6447,6492
7469,2016-10-26,2016-10,61094,pdf,Saudi Arabia,King Fahad University of Petroleum and Minerals,HIGHER,15531.0,information_systems,assessment,2.0,,,0,,6448,6493
7470,2016-12-04,2016-12,17138,docx,United States,University of Phoenix,HIGHER,212044.0,information_systems,paper,3.0,0.9495,,1,english,6449,6494
7471,2016-11-17,2016-11,16535,docx,United States,Morgan State University,HIGHER,8522.0,chemistry,assessment,5.0,0.96157,,0,english,6450,6495
7472,2018-02-07,2018-02,93613,pdf,United States,University of Central Florida,HIGHER,75824.0,computer_science,syllabi,4.0,0.92286,,0,english,6451,6496
7473,2017-04-24,2017-04,11279,docx,Trinidad,University of the West Indies at St. Augustine,HIGHER,17054.0,accounting,assessment,1.0,0.94728,,1,english,6452,6497
7474,2018-02-01,2018-02,159005,docx,Russia,Higher School of Economics,HIGHER,40300.0,aerospace_engineering,paper,4.0,0.98924,,0,russian,6453,6498
7475,2017-11-22,2017-11,66765,pdf,United States,SUNY Oneonta,HIGHER,6593.0,aerospace_engineering,paper,3.0,0.93152,,0,english,6454,6499
7476,2016-10-06,2016-10,722167,pdf,Hong Kong,The University of Hong Kong,HIGHER,29099.0,economics,assessment,15.0,0.8912899999999999,1.0,0,english,6455,6500
7477,2018-03-07,2018-03,64876,docx,Mexico,Universidad TecMilenio,HIGHER,21000.0,arts_&_humanities,paper,6.0,0.97045,,0,es,6456,6501
7478,2016-10-03,2016-10,6153,docx,United States,Lakeview High School,HIGH,1435.0,english,paper,2.0,0.94874,,0,english,6457,6502
7479,2016-11-15,2016-11,16227,docx,Australia,Royal Melbourne Institute of Technology,HIGHER,84267.0,computer_science,assessment,5.0,0.96552,,0,english,6458,6503
7480,2016-10-03,2016-10,117592,docx,United States,Temple University,HIGHER,43150.0,chemistry,assessment,5.0,0.97206,,0,english,6459,6504
7481,2017-11-03,2017-11,11952,xlsx,Australia,University of Melbourne,HIGHER,48088.0,economics,assessment,1.0,0.83662,,0,english,6460,6505
7482,2017-02-22,2017-02,57930,docx,United States,University of Iowa,HIGHER,35671.0,law,paper,5.0,0.95343,,0,english,6461,6506
7483,2017-03-28,2017-03,12285,docx,United States,University of Phoenix,HIGHER,212044.0,philosophy,paper,1.0,0.68528,,0,english,6462,6507
7484,2016-10-24,2016-10,18638,docx,United States,Stanly Early College,HIGH,144.0,political_science,assessment,1.0,0.93834,,0,english,6463,6508
7485,2017-01-04,2017-01,737564,docx,Belgium,Charlemagne College Antwerp,HIGHER,15122.0,arts_&_humanities,paper,11.0,0.9690000000000001,,0,spanish,6464,6509
7486,2016-11-21,2016-11,13851,docx,United States,New Jersey Institute Of Technology,HIGHER,13130.0,information_systems,assessment,1.0,0.91758,,1,english,6465,6510
7487,2017-07-01,2017-07,109322,pdf,United States,Louisiana State University,HIGHER,33801.0,chemistry,assessment,2.0,0.94947,,0,english,6466,6511
7488,2017-01-14,2017-01,14204,docx,United States,National University College,HIGHER,5000.0,arts_&_humanities,paper,1.0,0.95584,,0,spanish,6467,6512
7489,2017-05-20,2017-05,51205,docx,United States,University of Phoenix,HIGHER,212044.0,psychology,paper,13.0,0.95758,,0,english,6468,6513
7490,2017-04-25,2017-04,24064,doc,Australia,The University of Adelaide,HIGHER,19023.0,communications,paper,1.0,0.93572,,1,english,6469,6514
7491,2016-11-15,2016-11,1323008,xls,United States,Florida International University,HIGHER,68005.0,industrial_engineering,assessment,20.0,0.92464,,1,english,6470,6515
7492,2017-04-01,2017-04,753,txt,United States,University of South Carolina,HIGHER,36813.0,psychology,paper,1.0,0.6054,,1,english,6471,6516
7493,2016-06-19,2016-06,972738,pdf,United States,Wayne State University,HIGHER,32411.0,industrial_engineering,assessment,26.0,0.93306,,0,english,6472,6517
7494,2017-12-27,2017-12,910124,pdf,Canada,University of Alberta,HIGHER,38523.0,chemistry,notes,120.0,0.755,,1,english,6473,6518
7495,2016-11-09,2016-11,120668,docx,United States,Sierra Canyon School,HIGH,101.0,arts_&_humanities,assessment,4.0,0.96008,,1,english,6474,6519
7496,2016-08-13,2016-08,57404,pdf,Australia,University of New South Wales,HIGHER,53481.0,finance,assessment,1.0,0.8574299999999999,,1,english,6475,6520
7497,2017-02-08,2017-02,168535,docx,United States,Georgia Institute Of Technology,HIGHER,31513.0,history,paper,2.0,0.96145,,0,english,6476,6521
7498,2016-12-07,2016-12,12536,txt,Ireland,Cork Institute of Technology,HIGHER,12000.0,electrical_engineering,assessment,11.0,0.90963,,1,,6477,6522
7499,2016-11-27,2016-11,387828,pdf,Israel,"Sami Shamoon College of Engineering, Beer-Sheva",HIGHER,15115.0,computer_science,assessment,3.0,0.98466,,1,hebrew,6478,6523
7500,2018-01-15,2018-01,1906751,pdf,Australia,The University of Queensland,HIGHER,53696.0,mathematics,assessment,22.0,0.9412,,0,english,6479,6524
7501,2018-01-15,2018-01,37812,docx,United States,University of Phoenix,HIGHER,212044.0,economics,paper,6.0,0.97225,,0,english,6480,6525
7502,2016-08-17,2016-08,23954,docx,United States,Ashford University,HIGHER,30000.0,accounting,paper,4.0,0.96264,,1,english,6481,6526
7503,2016-11-26,2016-11,1514090,pdf,Hong Kong,City University of  Hong Kong,HIGHER,18042.0,computer_science,assessment,39.0,0.97037,,0,english,6482,6527
7504,2017-09-16,2017-09,17025,docx,United States,Southern New Hampshire University,HIGHER,104068.0,health_science,assessment,1.0,0.9482,,1,english,6483,6528
7505,2017-11-04,2017-11,15139,docx,United States,Campbell University,HIGHER,7902.0,management,paper,2.0,0.92574,,0,english,6484,6529
7506,2017-04-25,2017-04,109300,docx,Malaysia,"Multimedia University, Cyberjaya",HIGHER,20057.0,management,paper,71.0,0.91296,,1,english,6485,6530
7507,2018-02-07,2018-02,34565,pdf,United States,"California State University, Fullerton",HIGHER,44790.0,management,assessment,1.0,0.92805,,1,english,6486,6531
7508,2017-08-13,2017-08,5956,docx,United States,Southern New Hampshire University,HIGHER,104068.0,sociology,assessment,2.0,0.9707,,1,english,2478,6532
7509,2017-10-29,2017-10,28620,docx,United States,"Strayer University, Washington",TRADE,52253.0,business,paper,8.0,0.96881,,0,english,6487,6533
7510,2016-08-02,2016-08,1381104,pptx,United States,University of Phoenix,HIGHER,212044.0,communications,assessment,12.0,0.91047,,0,english,6488,6534
7511,2017-01-26,2017-01,15468,docx,United States,Rio Salado Community College,HIGHER,6086.0,law,paper,3.0,0.94509,,0,english,6489,6535
7512,2017-01-23,2017-01,1224704,doc,United States,Beverly Hills High,HIGH,2201.0,political_science,notes,39.0,0.92136,,0,english,6490,6536
7513,2016-08-06,2016-08,53755,docx,United States,Ashford University,HIGHER,30000.0,management,paper,13.0,0.96639,,1,english,6491,6537
7514,2017-06-22,2017-06,323072,doc,Canada,York University,HIGHER,55700.0,business,assessment,21.0,0.88785,1.0,1,english,6492,6538
7515,2017-11-12,2017-11,86328,pdf,United States,Temple University,HIGHER,43150.0,chemistry,assessment,3.0,0.91936,,0,english,6493,6539
7516,2018-02-15,2018-02,8267915,pptx,Mexico,Universidad TecMilenio,HIGHER,21000.0,philosophy,paper,16.0,0.95391,,1,english,6494,6540
7517,2017-05-21,2017-05,2830,rtf,United States,Countryside High School,HIGH,2327.0,philosophy,paper,2.0,0.83237,,1,,6495,6541
7518,2017-03-17,2017-03,548777,pdf,United States,"University of California, Los Angeles",HIGHER,46298.0,computer_science,assessment,11.0,0.95813,,0,english,6496,6542
